seed,regime,variant,split,n,auc,ap,eer,tpr_at_fpr01,tpr_at_fpr05,tpr_at_fpr10
1,ff_only,backbone+blink,dfdc_test,77,0.6462809917355372,0.8209937087442789,0.4136363636363637,0.16363636363636364,0.18181818181818182,0.21818181818181817
1,ff_only,full_fusion,ff_test,600,0.79506,0.9521938412002313,0.29000000000000004,0.4,0.43,0.462
1,ff_only,full_fusion,celebdf_test,1306,0.7580980118398863,0.9509630536875928,0.3162966076674023,0.15323294951284322,0.2860938883968113,0.4216120460584588
1,ff_only,full_fusion,dfdc_test,77,0.6388429752066116,0.815010954812979,0.40454545454545454,0.16363636363636364,0.2,0.2
1,mixed,backbone_only,ff_test,600,0.76588,0.945211315649408,0.31999999999999995,0.304,0.41,0.49
1,mixed,backbone_only,celebdf_test,1306,0.9720666756741879,0.9951141503046821,0.07896343446778062,0.6935341009743136,0.7865367581930912,0.933569530558016
1,mixed,backbone_only,dfdc_test,77,0.8297520661157025,0.9336520564248266,0.2636363636363636,0.509090909090909,0.5636363636363636,0.6363636363636364
1,mixed,backbone+rppg,ff_test,600,0.76796,0.9455237292159251,0.31999999999999995,0.32,0.408,0.488
1,mixed,backbone+rppg,celebdf_test,1306,0.9717864416788018,0.9950108209075659,0.07896343446778062,0.6829052258635961,0.7891939769707705,0.933569530558016
1,mixed,backbone+rppg,dfdc_test,77,0.8256198347107438,0.9292159785466325,0.2727272727272727,0.45454545454545453,0.45454545454545453,0.5818181818181818
1,mixed,backbone+blink,ff_test,600,0.77554,0.9471795461259296,0.31999999999999995,0.294,0.398,0.504
1,mixed,backbone+blink,celebdf_test,1306,0.9739332342505993,0.9955277739202261,0.07896343446778062,0.7254207263064659,0.7865367581930912,0.9362267493356953
1,mixed,backbone+blink,dfdc_test,77,0.8504132231404958,0.9410556824322918,0.2318181818181818,0.4727272727272727,0.6363636363636364,0.6363636363636364
1,mixed,full_fusion,ff_test,600,0.77404,0.9469194524810469,0.30000000000000004,0.304,0.406,0.498
1,mixed,full_fusion,celebdf_test,1306,0.9719665921044072,0.995079648698578,0.07896343446778062,0.6581045172719221,0.7821080602302923,0.9273693534100974
1,mixed,full_fusion,dfdc_test,77,0.8363636363636363,0.9319272745995966,0.2318181818181818,0.38181818181818183,0.4909090909090909,0.6363636363636364
42,ff_only,backbone_only,ff_test,600,0.78258,0.9503207073849209,0.29900000000000004,0.376,0.452,0.518
42,ff_only,backbone_only,celebdf_test,1306,0.7797460879834662,0.9571630592655054,0.28888621999369474,0.22143489813994685,0.27812223206377323,0.5004428697962799
42,ff_only,backbone_only,dfdc_test,77,0.6429752066115703,0.8232593552561881,0.36363636363636365,0.10909090909090909,0.21818181818181817,0.23636363636363636
42,ff_only,backbone+rppg,ff_test,600,0.78738,0.951274431505149,0.281,0.38,0.444,0.516
42,ff_only,backbone+rppg,celebdf_test,1306,0.7827285783629331,0.9578038434249421,0.2825184028663934,0.22852081488042517,0.3179805137289637,0.503985828166519
42,ff_only,backbone+rppg,dfdc_test,77,0.6413223140495867,0.8232463384349623,0.36363636363636365,0.10909090909090909,0.21818181818181817,0.21818181818181817
42,ff_only,backbone+blink,ff_test,600,0.79554,0.9528507688439316,0.28200000000000003,0.372,0.45,0.504
42,ff_only,backbone+blink,celebdf_test,1306,0.7732856935541177,0.955675447425836,0.28800048040113496,0.19929140832595216,0.2736935341009743,0.49601417183348095
42,ff_only,backbone+blink,dfdc_test,77,0.671900826446281,0.835471195536928,0.4136363636363637,0.12727272727272726,0.23636363636363636,0.2545454545454545
42,ff_only,full_fusion,ff_test,600,0.79646,0.9528463983540049,0.28900000000000003,0.364,0.426,0.508
42,ff_only,full_fusion,celebdf_test,1306,0.7734808565151902,0.955670542936558,0.2893290897899746,0.1966341895482728,0.29849424269264835,0.4853852967227635
42,ff_only,full_fusion,dfdc_test,77,0.6694214876033058,0.8317049482440113,0.4136363636363637,0.10909090909090909,0.21818181818181817,0.23636363636363636
42,mixed,backbone_only,ff_test,600,0.76682,0.9456102726194344,0.31899999999999995,0.302,0.426,0.482
42,mixed,backbone_only,celebdf_test,1306,0.9749841117332974,0.9956877351745228,0.07896343446778062,0.7236492471213464,0.7865367581930912,0.9477413640389726
42,mixed,backbone_only,dfdc_test,77,0.8338842975206612,0.9339891739177585,0.2318181818181818,0.5454545454545454,0.5454545454545454,0.5636363636363636
42,mixed,backbone+rppg,ff_test,600,0.76906,0.9460016020219635,0.31000000000000005,0.286,0.432,0.498
42,mixed,backbone+rppg,celebdf_test,1306,0.9747689320582686,0.9956093203379983,0.07896343446778062,0.7139061116031886,0.7767936226749336,0.9495128432240921
42,mixed,backbone+rppg,dfdc_test,77,0.8371900826446281,0.9350121200959114,0.2318181818181818,0.5272727272727272,0.5454545454545454,0.5818181818181818
42,mixed,backbone+blink,ff_test,600,0.77074,0.946366711359589,0.30200000000000005,0.3,0.428,0.5
42,mixed,backbone+blink,celebdf_test,1306,0.9753043791565957,0.9957695202726832,0.07896343446778062,0.7201062887511072,0.7785651018600531,0.9477413640389726
42,mixed,backbone+blink,dfdc_test,77,0.8388429752066116,0.9344286877315526,0.2318181818181818,0.5272727272727272,0.5272727272727272,0.5272727272727272
42,mixed,full_fusion,ff_test,600,0.77206,0.9464362644563691,0.29100000000000004,0.306,0.446,0.482
42,mixed,full_fusion,celebdf_test,1306,0.9749791075548082,0.9956739915985824,0.07896343446778062,0.6793622674933569,0.7883082373782108,0.9468556244464128
42,mixed,full_fusion,dfdc_test,77,0.8462809917355372,0.9369701903554714,0.1909090909090909,0.509090909090909,0.5272727272727272,0.5272727272727272
1337,ff_only,backbone_only,ff_test,600,0.7878,0.9514230190304598,0.30100000000000005,0.426,0.474,0.5
1337,ff_only,backbone_only,celebdf_test,1306,0.7715392352614433,0.9552053042990781,0.2825184028663934,0.1824623560673162,0.32063773250664307,0.449955713020372
1337,ff_only,backbone_only,dfdc_test,77,0.6181818181818182,0.8130057689799761,0.4136363636363637,0.12727272727272726,0.21818181818181817,0.21818181818181817
1337,ff_only,backbone+rppg,ff_test,600,0.78242,0.9501739565221705,0.31000000000000005,0.418,0.486,0.502
1337,ff_only,backbone+rppg,celebdf_test,1306,0.7594291233179705,0.9524249022192709,0.2934825579358764,0.18157661647475642,0.31355181576616475,0.44109831709477415
1337,ff_only,backbone+rppg,dfdc_test,77,0.6173553719008265,0.8159717684500721,0.4545454545454546,0.14545454545454545,0.23636363636363636,0.23636363636363636
1337,ff_only,backbone+blink,ff_test,600,0.79468,0.952574287327226,0.29800000000000004,0.408,0.456,0.506
1337,ff_only,backbone+blink,celebdf_test,1306,0.7627869270841152,0.953056259711263,0.2943682975284363,0.1550044286979628,0.2754650132860939,0.4508414526129318
1337,ff_only,backbone+blink,dfdc_test,77,0.6595041322314049,0.8283272976697019,0.36363636363636365,0.14545454545454545,0.18181818181818182,0.23636363636363636
1337,ff_only,full_fusion,ff_test,600,0.78864,0.951234377018993,0.30000000000000004,0.412,0.458,0.502
1337,ff_only,full_fusion,celebdf_test,1306,0.7534191049526354,0.9508448723651346,0.30577532239419913,0.16474756421612047,0.2763507528786537,0.4322409211691763
1337,ff_only,full_fusion,dfdc_test,77,0.6479338842975206,0.8261285942707433,0.4136363636363637,0.14545454545454545,0.21818181818181817,0.21818181818181817
1337,mixed,backbone_only,ff_test,600,0.7679,0.9457338251176648,0.31999999999999995,0.278,0.418,0.488
1337,mixed,backbone_only,celebdf_test,1306,0.9721917801364139,0.9952290333828225,0.08488838179880198,0.7006200177147919,0.7617360496014172,0.9317980513728964
1337,mixed,backbone_only,dfdc_test,77,0.8347107438016529,0.9342566415758006,0.2318181818181818,0.45454545454545453,0.6181818181818182,0.6181818181818182
1337,mixed,backbone+rppg,ff_test,600,0.7687,0.9457179796369348,0.31999999999999995,0.3,0.422,0.476
1337,mixed,backbone+rppg,celebdf_test,1306,0.9704052884158272,0.9948524797101861,0.07896343446778062,0.6696191319751993,0.7581930912311781,0.929140832595217
1337,mixed,backbone+rppg,dfdc_test,77,0.8322314049586776,0.9318389311831667,0.2318181818181818,0.41818181818181815,0.5454545454545454,0.6181818181818182
1337,mixed,backbone+blink,ff_test,600,0.77526,0.9473993205085146,0.30200000000000005,0.294,0.422,0.492
1337,mixed,backbone+blink,celebdf_test,1306,0.9744086312070579,0.9956427284936328,0.07896343446778062,0.7360496014171833,0.7821080602302923,0.9362267493356953
1337,mixed,backbone+blink,dfdc_test,77,0.8528925619834711,0.9404946864896843,0.2318181818181818,0.4,0.6,0.6545454545454545
1337,mixed,full_fusion,ff_test,600,0.7726,0.9464229216645154,0.30000000000000004,0.298,0.412,0.482
1337,mixed,full_fusion,celebdf_test,1306,0.9729123818388354,0.9953313538972776,0.07896343446778062,0.6811337466784765,0.8015943312666076,0.929140832595217
1337,mixed,full_fusion,dfdc_test,77,0.8479338842975207,0.9374639818529011,0.2318181818181818,0.38181818181818183,0.6363636363636364,0.6545454545454545
2024,ff_only,backbone_only,ff_test,600,0.79426,0.9535083035251618,0.28200000000000003,0.384,0.48,0.536
2024,ff_only,backbone_only,celebdf_test,1306,0.7608453058303684,0.9533767342583249,0.3162966076674023,0.20903454384410983,0.2949512843224092,0.44906997342781224
2024,ff_only,backbone_only,dfdc_test,77,0.6504132231404959,0.8355143954903582,0.4136363636363637,0.23636363636363636,0.23636363636363636,0.2545454545454545
2024,ff_only,backbone+rppg,ff_test,600,0.79466,0.9534962841540762,0.278,0.394,0.47,0.512
2024,ff_only,backbone+rppg,celebdf_test,1306,0.7602448044116837,0.9529103579199139,0.3044467130053595,0.20017714791851196,0.3232949512843224,0.4357838795394154
2024,ff_only,backbone+rppg,dfdc_test,77,0.6454545454545455,0.8244267642729192,0.36363636363636365,0.16363636363636364,0.16363636363636364,0.23636363636363636
2024,ff_only,backbone+blink,ff_test,600,0.80002,0.954326512162379,0.29000000000000004,0.37,0.464,0.518
2024,ff_only,backbone+blink,celebdf_test,1306,0.7525533820740318,0.951283900486988,0.3162966076674023,0.18157661647475642,0.30115146147032773,0.4357838795394154
2024,ff_only,backbone+blink,dfdc_test,77,0.6909090909090909,0.8487833700416435,0.40454545454545454,0.23636363636363636,0.2545454545454545,0.2545454545454545
2024,ff_only,full_fusion,ff_test,600,0.80032,0.9544348889311836,0.27,0.378,0.452,0.542
2024,ff_only,full_fusion,celebdf_test,1306,0.7506392838019746,0.9505910599353148,0.3162966076674023,0.1612046058458813,0.32772364924712133,0.4322409211691763
2024,ff_only,full_fusion,dfdc_test,77,0.684297520661157,0.8369399272134339,0.36363636363636365,0.2,0.2,0.21818181818181817
2024,mixed,backbone_only,ff_test,600,0.773,0.9468965462593739,0.31100000000000005,0.312,0.402,0.498
2024,mixed,backbone_only,celebdf_test,1306,0.9741484139256279,0.9956255143241699,0.08488838179880198,0.7404782993799823,0.8131089459698848,0.9344552701505757
2024,mixed,backbone_only,dfdc_test,77,0.8421487603305785,0.9382641169782316,0.2318181818181818,0.509090909090909,0.6,0.6
2024,mixed,backbone+rppg,ff_test,600,0.77388,0.9468138692348765,0.31000000000000005,0.312,0.406,0.498
2024,mixed,backbone+rppg,celebdf_test,1306,0.9739732676785116,0.9955348972591772,0.08029204385662028,0.6961913197519929,0.8379096545615589,0.9317980513728964
2024,mixed,backbone+rppg,dfdc_test,77,0.8396694214876033,0.9360932869341845,0.2318181818181818,0.45454545454545453,0.5818181818181818,0.6
2024,mixed,backbone+blink,ff_test,600,0.7763,0.9475825206624324,0.31000000000000005,0.304,0.422,0.502
2024,mixed,backbone+blink,celebdf_test,1306,0.9743685977791456,0.9956864308271223,0.08488838179880198,0.7431355181576617,0.8237378210806023,0.933569530558016
2024,mixed,backbone+blink,dfdc_test,77,0.8537190082644628,0.9428205918848289,0.2318181818181818,0.4727272727272727,0.6363636363636364,0.6545454545454545
2024,mixed,full_fusion,ff_test,600,0.7773,0.9476001421058062,0.30000000000000004,0.308,0.404,0.496
2024,mixed,full_fusion,celebdf_test,1306,0.9739732676785116,0.9955525588186424,0.0840026422062422,0.6793622674933569,0.829052258635961,0.9309123117803366
2024,mixed,full_fusion,dfdc_test,77,0.8512396694214877,0.939475065675573,0.22272727272727272,0.4,0.5818181818181818,0.6363636363636364
