seed,variant,method,n,auc,ap,eer,tpr1,tpr5,tpr10
1,backbone+blink,simswap_cdf,815,0.7282910932823264,0.8901660404587015,0.33877052228893256,0.04231974921630094,0.17084639498432602,0.26802507836990597
1,backbone+blink,simswap_ff,280,0.5800510204081633,0.5800528419479114,0.4214285714285714,0.014285714285714285,0.09285714285714286,0.17857142857142858
1,full_fusion,ALL,2209,0.709202343397927,0.8496978181341239,0.34082319363076463,0.061587301587301586,0.20507936507936508,0.30603174603174604
1,full_fusion,sadtalker_cdf,836,0.6856648062892758,0.8857674863644801,0.373087111956997,0.06676783004552352,0.20485584218512898,0.2943854324734446
1,full_fusion,sadtalker_ff,278,0.5874223602484472,0.5755583741065822,0.42085921325051756,0.007246376811594203,0.10144927536231885,0.14492753623188406
1,full_fusion,simswap_cdf,815,0.7383507783858456,0.89536196280253,0.33877052228893256,0.047021943573667714,0.1755485893416928,0.2884012539184953
1,full_fusion,simswap_ff,280,0.5819387755102041,0.5817570506988265,0.4214285714285714,0.007142857142857143,0.09285714285714286,0.15714285714285714
42,backbone_only,ALL,2209,0.7205227579990987,0.8567638162679729,0.33449401632366926,0.08126984126984127,0.19682539682539682,0.2895238095238095
42,backbone_only,sadtalker_cdf,836,0.6971099851684199,0.8908408609409204,0.3496480714659259,0.0819423368740516,0.20485584218512898,0.27769347496206376
42,backbone_only,sadtalker_ff,278,0.5796583850931677,0.5687737277652134,0.4424430641821946,0.014492753623188406,0.057971014492753624,0.17391304347826086
42,backbone_only,simswap_cdf,815,0.7846377273612808,0.9194049960060533,0.2771328126383649,0.14890282131661442,0.25235109717868337,0.3448275862068966
42,backbone_only,simswap_ff,280,0.5830612244897959,0.5640034301472117,0.41428571428571426,0.007142857142857143,0.07142857142857142,0.15714285714285714
42,backbone+rppg,ALL,2209,0.7394221621350959,0.8640968944716758,0.3186710730559311,0.057777777777777775,0.17587301587301588,0.35619047619047617
42,backbone+rppg,sadtalker_cdf,836,0.7136904914997042,0.8937043873849123,0.3386872765618168,0.06676783004552352,0.165402124430956,0.2959028831562974
42,backbone+rppg,sadtalker_ff,278,0.5845238095238096,0.5818765938439636,0.42085921325051756,0.028985507246376812,0.07971014492753623,0.21014492753623187
42,backbone+rppg,simswap_cdf,815,0.8181641074686078,0.9331193830104811,0.23698262579034057,0.10501567398119123,0.3056426332288401,0.4592476489028213
42,backbone+rppg,simswap_ff,280,0.6003571428571428,0.5739425320458721,0.4,0.02142857142857143,0.07857142857142857,0.17857142857142858
42,backbone+blink,ALL,2209,0.7206649641980872,0.8571264498464191,0.3330704521556257,0.08317460317460318,0.20063492063492064,0.28
42,backbone+blink,sadtalker_cdf,836,0.6965012902617388,0.8906227981172293,0.35040679680735237,0.0819423368740516,0.2094081942336874,0.2731411229135053
42,backbone+blink,sadtalker_ff,278,0.5796066252587991,0.5693149735365515,0.44963768115942027,0.014492753623188406,0.057971014492753624,0.17391304347826086
42,backbone+blink,simswap_cdf,815,0.7836724934913128,0.9190742437390649,0.28152506951454936,0.14576802507836992,0.2554858934169279,0.3338557993730408
42,backbone+blink,simswap_ff,280,0.585561224489796,0.5662498818623646,0.4214285714285714,0.007142857142857143,0.07142857142857142,0.15714285714285714
42,full_fusion,ALL,2209,0.73825246607581,0.8635762063230517,0.3215182013920184,0.05904761904761905,0.17587301587301588,0.36317460317460315
42,full_fusion,sadtalker_cdf,836,0.7116929434256664,0.8930074061913938,0.34454703668458453,0.06676783004552352,0.16843702579666162,0.30045523520485584
42,full_fusion,sadtalker_ff,278,0.5842650103519669,0.5822465557460776,0.42805383022774324,0.036231884057971016,0.07971014492753623,0.2028985507246377
42,full_fusion,simswap_cdf,815,0.8169509236136939,0.9327507923096736,0.23698262579034057,0.10501567398119123,0.31191222570532917,0.46394984326018807
42,full_fusion,simswap_ff,280,0.5998469387755102,0.572676766071341,0.4,0.02142857142857143,0.07142857142857142,0.17857142857142858
1337,backbone_only,ALL,2209,0.7279435181012468,0.8534846233664106,0.328164839016574,0.050793650793650794,0.20444444444444446,0.2876190476190476
1337,backbone_only,sadtalker_cdf,836,0.7063432867810328,0.8875046728539109,0.35040679680735237,0.06676783004552352,0.1456752655538695,0.26403641881638845
1337,backbone_only,sadtalker_ff,278,0.5821946169772256,0.5704565762908649,0.40646997929606626,0.028985507246376812,0.06521739130434782,0.17391304347826086
1337,backbone_only,simswap_cdf,815,0.7708853585533889,0.9117877544910824,0.29344437950516267,0.12695924764890282,0.2507836990595611,0.3495297805642633
1337,backbone_only,simswap_ff,280,0.5837755102040816,0.5571960330669465,0.4,0.007142857142857143,0.05714285714285714,0.15714285714285714
1337,backbone+rppg,ALL,2209,0.7290871764057884,0.8550208232713287,0.3232592258775224,0.06793650793650793,0.19428571428571428,0.2958730158730159
1337,backbone+rppg,sadtalker_cdf,836,0.7074320790788988,0.8878690139538767,0.34454703668458453,0.07435508345978756,0.1638846737481032,0.24279210925644917
1337,backbone+rppg,sadtalker_ff,278,0.5832298136645963,0.570818530171413,0.4136645962732919,0.028985507246376812,0.07971014492753623,0.14492753623188406
1337,backbone+rppg,simswap_cdf,815,0.7679719462302746,0.9102773448266197,0.29344437950516267,0.12225705329153605,0.2601880877742947,0.3275862068965517
1337,backbone+rppg,simswap_ff,280,0.5808673469387755,0.5552414485031437,0.40714285714285714,0.007142857142857143,0.06428571428571428,0.12857142857142856
1337,backbone+blink,ALL,2209,0.7275028791748035,0.8534220264572638,0.328164839016574,0.05396825396825397,0.20507936507936508,0.28888888888888886
1337,backbone+blink,sadtalker_cdf,836,0.7050573116260728,0.8870479008005687,0.35040679680735237,0.06525037936267071,0.1411229135053111,0.25948406676783003
1337,backbone+blink,sadtalker_ff,278,0.582815734989648,0.5709798803362636,0.40646997929606626,0.028985507246376812,0.07246376811594203,0.17391304347826086
1337,backbone+blink,simswap_cdf,815,0.7700352443192887,0.9114457983750183,0.29344437950516267,0.11912225705329153,0.2445141065830721,0.34796238244514105
1337,backbone+blink,simswap_ff,280,0.5833163265306123,0.5568129331052414,0.4,0.007142857142857143,0.05714285714285714,0.15714285714285714
1337,full_fusion,ALL,2209,0.7287296580041059,0.8547724205003474,0.3250002503630264,0.06793650793650793,0.19682539682539682,0.2920634920634921
1337,full_fusion,sadtalker_cdf,836,0.7068919695138156,0.8874781538270051,0.34454703668458453,0.07132018209408195,0.15933232169954475,0.2473444613050076
1337,full_fusion,sadtalker_ff,278,0.5840579710144927,0.5708765268904885,0.4136645962732919,0.028985507246376812,0.07971014492753623,0.14492753623188406
1337,full_fusion,simswap_cdf,815,0.7677062855321184,0.9101253908969118,0.29344437950516267,0.11912225705329153,0.25705329153605017,0.3322884012539185
1337,full_fusion,simswap_ff,280,0.5816326530612245,0.5559337783872398,0.40714285714285714,0.007142857142857143,0.06428571428571428,0.12857142857142856
2024,backbone_only,ALL,2209,0.7541775574583146,0.8736471302087561,0.2905072354914626,0.07746031746031747,0.20952380952380953,0.3942857142857143
2024,backbone_only,sadtalker_cdf,836,0.7265502430493043,0.8954699640447104,0.3160069614121722,0.042488619119878605,0.15174506828528073,0.3095599393019727
2024,backbone_only,sadtalker_ff,278,0.577536231884058,0.5728718080141313,0.42805383022774324,0.036231884057971016,0.07971014492753623,0.15217391304347827
2024,backbone_only,simswap_cdf,815,0.8152949719285195,0.930239516853911,0.2600375467120061,0.0877742946708464,0.27586206896551724,0.45454545454545453
2024,backbone_only,simswap_ff,280,0.6141836734693877,0.5849619796138785,0.4,0.014285714285714285,0.06428571428571428,0.18571428571428572
2024,backbone+rppg,ALL,2209,0.7519883831555756,0.8723020800982847,0.3091773070952881,0.0673015873015873,0.23746031746031745,0.34285714285714286
2024,backbone+rppg,sadtalker_cdf,836,0.7252214020558456,0.8944668482256186,0.3160069614121722,0.03945371775417299,0.1411229135053111,0.26251896813353565
2024,backbone+rppg,sadtalker_ff,278,0.5745341614906833,0.5731482663246152,0.42805383022774324,0.028985507246376812,0.09420289855072464,0.14492753623188406
2024,backbone+rppg,simswap_cdf,815,0.8058817278571808,0.9257608662992488,0.27117315764305827,0.09561128526645768,0.2335423197492163,0.4043887147335423
2024,backbone+rppg,simswap_ff,280,0.6110714285714286,0.5848557303706371,0.4,0.02142857142857143,0.07142857142857142,0.16428571428571428
2024,backbone+blink,ALL,2209,0.7528896900505734,0.8729614404575583,0.29509538831305393,0.07492063492063492,0.21396825396825397,0.3949206349206349
2024,backbone+blink,sadtalker_cdf,836,0.7249899265279528,0.8949078533145156,0.3152482360707458,0.042488619119878605,0.15933232169954475,0.30197268588770865
2024,backbone+blink,sadtalker_ff,278,0.5756211180124223,0.5718411520913932,0.42805383022774324,0.036231884057971016,0.07971014492753623,0.14492753623188406
2024,backbone+blink,simswap_cdf,815,0.8146042541133132,0.9299343053868814,0.2652135026477516,0.0877742946708464,0.28056426332288403,0.45297805642633227
2024,backbone+blink,simswap_ff,280,0.614234693877551,0.5861506372343652,0.4,0.014285714285714285,0.07142857142857142,0.17857142857142858
2024,full_fusion,ALL,2209,0.7511010965900555,0.8717741015389895,0.31234189574883586,0.0673015873015873,0.24,0.33650793650793653
2024,full_fusion,sadtalker_cdf,836,0.7244412437951698,0.8941811155876812,0.31090592663083083,0.04400606980273141,0.1411229135053111,0.2549317147192716
2024,full_fusion,sadtalker_ff,278,0.5738612836438923,0.5718518223603724,0.43524844720496897,0.028985507246376812,0.09420289855072464,0.14492753623188406
2024,full_fusion,simswap_cdf,815,0.8053504064608682,0.9255803765261752,0.2771328126383649,0.09404388714733543,0.23197492163009403,0.4012539184952978
2024,full_fusion,simswap_ff,280,0.6111734693877551,0.5853906784984979,0.4,0.02142857142857143,0.07142857142857142,0.16428571428571428
