seed,variant,split,n,auc,ece_raw,ece_platt,platt_a,platt_b
1,backbone+rppg,celebdf_test,1306,0.9717864416788018,0.04586816458445139,0.09186846474228372,4.653386116027832,-1.9725788831710815
1,backbone+rppg,dfdc_test,77,0.8256198347107438,0.10358457170523608,0.14366105934242152,4.653386116027832,-1.9725788831710815
1,backbone+blink,ff_test,600,0.77554,0.053371684576074274,0.04406635011235873,4.626787185668945,-2.0650739669799805
1,backbone+blink,celebdf_test,1306,0.9739332342505993,0.043135831086892076,0.08841532208652994,4.626787185668945,-2.0650739669799805
1,backbone+blink,dfdc_test,77,0.8504132231404958,0.14476440556637651,0.148232102394104,4.626787185668945,-2.0650739669799805
1,full_fusion,ff_test,600,0.77404,0.06611754049857457,0.038702783485253654,4.72173547744751,-2.029695987701416
1,full_fusion,celebdf_test,1306,0.9719665921044072,0.044479419983592554,0.08786085001542412,4.72173547744751,-2.029695987701416
1,full_fusion,dfdc_test,77,0.8363636363636363,0.08484130130185709,0.1228554318477581,4.72173547744751,-2.029695987701416
42,backbone_only,ff_test,600,0.76682,0.06203858991463978,0.04295173674821853,4.710544586181641,-2.0339810848236084
42,backbone_only,celebdf_test,1306,0.9749841117332974,0.0468821207583407,0.08849122359276185,4.710544586181641,-2.0339810848236084
42,backbone_only,dfdc_test,77,0.8338842975206612,0.11327390353400985,0.12305528893099205,4.710544586181641,-2.0339810848236084
42,backbone+rppg,ff_test,600,0.76906,0.06557160543898741,0.03861972287297249,4.738972187042236,-2.060648202896118
42,backbone+rppg,celebdf_test,1306,0.9747689320582686,0.04590697616201812,0.08865352710894384,4.738972187042236,-2.060648202896118
42,backbone+rppg,dfdc_test,77,0.8371900826446281,0.11571768661598107,0.11349950246996694,4.738972187042236,-2.060648202896118
42,backbone+blink,ff_test,600,0.77074,0.06723894104361534,0.049660642221570024,4.774562835693359,-2.080702543258667
42,backbone+blink,celebdf_test,1306,0.9753043791565957,0.04526462952448069,0.08775076818913449,4.774562835693359,-2.080702543258667
42,backbone+blink,dfdc_test,77,0.8388429752066116,0.1241985656224288,0.122724096883427,4.774562835693359,-2.080702543258667
42,full_fusion,ff_test,600,0.77206,0.0752043686558803,0.05278364983697733,4.798269271850586,-2.098954200744629
42,full_fusion,celebdf_test,1306,0.9749791075548082,0.04363348169586012,0.08773832995826765,4.798269271850586,-2.098954200744629
42,full_fusion,dfdc_test,77,0.8462809917355372,0.15608089813938392,0.15656953856542516,4.798269271850586,-2.098954200744629
1337,backbone_only,ff_test,600,0.7679,0.03961044535040855,0.04824220292270184,4.931957721710205,-2.3076443672180176
1337,backbone_only,celebdf_test,1306,0.9721917801364139,0.04682093543809187,0.08721575696038433,4.931957721710205,-2.3076443672180176
1337,backbone_only,dfdc_test,77,0.8347107438016529,0.14658607987614422,0.121138773955308,4.931957721710205,-2.3076443672180176
1337,backbone+rppg,ff_test,600,0.7687,0.04289023513595263,0.04376295020182927,5.068473815917969,-2.476337194442749
1337,backbone+rppg,celebdf_test,1306,0.9704052884158272,0.04527345061827035,0.08863953313865852,5.068473815917969,-2.476337194442749
1337,backbone+rppg,dfdc_test,77,0.8322314049586776,0.13550984975579497,0.13676725734363904,5.068473815917969,-2.476337194442749
1337,backbone+blink,ff_test,600,0.77526,0.05262704491615295,0.0383856737613678,4.788702487945557,-2.2056493759155273
1337,backbone+blink,celebdf_test,1306,0.9744086312070579,0.042284403104694473,0.08539870846873951,4.788702487945557,-2.2056493759155273
