config,train,test,seed,variant,n_train,n_test,auc,ap,eer,tpr1,tpr5,tpr10
test_dfdc,ff+celebdf,dfdc,1337,backbone+blink,11929,77,0.6702479338842975,0.8071104145955635,0.35454545454545455,0.07272727272727272,0.12727272727272726,0.12727272727272726
test_dfdc,ff+celebdf,dfdc,1337,full_fusion,11929,77,0.6661157024793388,0.8065478569574739,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.12727272727272726
test_dfdc,ff+celebdf,dfdc,2024,backbone_only,11929,77,0.6760330578512397,0.8178930215554046,0.37272727272727274,0.05454545454545454,0.12727272727272726,0.18181818181818182
test_dfdc,ff+celebdf,dfdc,2024,backbone+rppg,11929,77,0.6735537190082644,0.8104892569965828,0.36363636363636365,0.03636363636363636,0.10909090909090909,0.16363636363636364
test_dfdc,ff+celebdf,dfdc,2024,backbone+blink,11929,77,0.6867768595041323,0.8206468390601971,0.36363636363636365,0.07272727272727272,0.12727272727272726,0.14545454545454545
test_dfdc,ff+celebdf,dfdc,2024,full_fusion,11929,77,0.6859504132231405,0.8204138339086284,0.36363636363636365,0.07272727272727272,0.12727272727272726,0.14545454545454545
test_ff,celebdf+dfdc,ff,0,backbone_only,6910,600,0.62894,0.8912736753890282,0.4,0.03,0.1,0.25
test_ff,celebdf+dfdc,ff,0,backbone+rppg,6910,600,0.61562,0.8879665930249432,0.41000000000000003,0.056,0.116,0.254
test_ff,celebdf+dfdc,ff,0,backbone+blink,6910,600,0.62868,0.8917214542353795,0.40900000000000003,0.038,0.092,0.254
test_ff,celebdf+dfdc,ff,0,full_fusion,6910,600,0.61754,0.8886625648977289,0.4,0.06,0.128,0.254
test_ff,celebdf+dfdc,ff,1,backbone_only,6910,600,0.58908,0.8706644483722628,0.43000000000000005,0.036,0.072,0.146
test_ff,celebdf+dfdc,ff,1,backbone+rppg,6910,600,0.5915,0.87168551277149,0.43000000000000005,0.034,0.086,0.144
test_ff,celebdf+dfdc,ff,1,backbone+blink,6910,600,0.58814,0.870409512972011,0.43000000000000005,0.036,0.074,0.14
